FirmID,CostSysID,PACP,ACP,PDR,MPE
189,2,0,2,0,0.784607161
189,3,0,4,0,0.629735887
189,4,0,6,0,0.529415546
189,5,0,8,0,0.535869068
189,6,0,10,0,0.474651149
189,7,0,12,0,0.360567838
189,8,0,14,0,0.334539808
189,9,0,16,0,0.302891772
189,10,0,18,0,0.230171094
189,11,0,20,0,0.22795489
190,1,0,1,0,0.466522759
190,2,0,2,0,0.642437439
190,3,0,4,0,0.732395108
190,4,0,6,0,0.686102569
190,5,0,8,0,0.510414923
190,6,0,10,0,0.518867769
190,7,0,12,0,0.444461051
190,8,0,14,0,0.427804206
190,9,0,16,0,0.336650952
190,10,0,18,0,0.315515578
190,11,0,20,0,0.298741583
191,1,0,1,0,0.43953013
191,2,0,2,0,0.653721453
191,3,0,4,0,0.52068642
191,4,0,6,0,0.541374893
191,5,0,8,0,0.511665457
191,6,0,10,0,0.415114477
191,7,0,12,0,0.530524916
191,8,0,14,0,0.392182142
191,9,0,16,0,0.288672488
191,10,0,18,0,0.338241204
191,11,0,20,0,0.364706419
192,1,0,1,0,0.486582592
192,2,0,2,0,0.580654224
192,3,0,4,0,0.616589988
192,4,0,6,0,0.551661278
192,5,0,8,0,0.519879267
192,6,0,10,0,0.456330639
192,7,0,12,0,0.401746965
192,8,0,14,0,0.303794051
192,9,0,16,0,0.429125422
192,10,0,18,0,0.276777232
192,11,0,20,0,0.229972776
193,1,0,1,0,0.271466879
193,2,0,2,0,0.638362051
193,3,0,4,0,0.599364419
193,4,0,6,0,0.415197678
193,5,0,8,0,0.456870039
193,6,0,10,0,0.312815914
193,7,0,12,0,0.286783815
193,8,0,14,0,0.270617668
193,9,0,16,0,0.371522485
193,10,0,18,0,0.204572455
193,11,0,20,0,0.240982147
194,1,0,1,0,0.342078581
194,2,0,2,0,0.798232428
194,3,0,4,0,0.910593846
194,4,0,6,0,0.751671166
194,5,0,8,0,0.686150575
194,6,0,10,0,0.5239685
194,7,0,12,0,0.582560676
194,8,0,14,0,0.519433615
194,9,0,16,0,0.422047904
194,10,0,18,0,0.425329281
194,11,0,20,0,0.332192098
195,1,0,1,0,0.404200644
195,2,0,2,0,0.523455753
195,3,0,4,0,0.584101109
195,4,0,6,0,0.576005885
195,5,0,8,0,0.587674983
195,6,0,10,0,0.4338009
195,7,0,12,0,0.532365493
195,8,0,14,0,0.455173232
195,9,0,16,0,0.37097098
195,10,0,18,0,0.399115416
195,11,0,20,0,0.298987485
196,1,0,1,0,0.36250872
196,2,0,2,0,0.903335204
196,3,0,4,0,0.609987431
196,4,0,6,0,0.727653516
196,5,0,8,0,0.672491411
196,6,0,10,0,0.614539514
196,7,0,12,0,0.574061086
196,8,0,14,0,0.485633796
196,9,0,16,0,0.50565255
196,10,0,18,0,0.478955543
196,11,0,20,0,0.436586214
197,1,0,1,0,0.347041283
197,2,0,2,0,0.624178873
197,3,0,4,0,0.622281556
197,4,0,6,0,0.627347798
197,5,0,8,0,0.502351593
197,6,0,10,0,0.475028807
197,7,0,12,0,0.430741983
197,8,0,14,0,0.341303621
197,9,0,16,0,0.35442596
197,10,0,18,0,0.28169187
197,11,0,20,0,0.314469732
198,1,0,1,0,0.553920879
198,2,0,2,0,1.065552312
198,3,0,4,0,0.755993488
198,4,0,6,0,1.004118624
198,5,0,8,0,0.777945877
198,6,0,10,0,0.703258841
198,7,0,12,0,0.778559962
198,8,0,14,0,0.552073822
198,9,0,16,0,0.738171666
198,10,0,18,0,0.661521003
198,11,0,20,0,0.462028904
199,1,0,1,0,0.413378567
199,2,0,2,0,0.722458804
199,3,0,4,0,0.649370365
199,4,0,6,0,0.744499157
199,5,0,8,0,0.461188847
199,6,0,10,0,0.563083979
199,7,0,12,0,0.44083593
199,8,0,14,0,0.442583773
199,9,0,16,0,0.360859367
199,10,0,18,0,0.390017427
199,11,0,20,0,0.292570687
200,1,0,1,0,0.52928299
200,2,0,2,0,0.626164702
200,3,0,4,0,0.515505262
200,4,0,6,0,0.529517925
200,5,0,8,0,0.338092381
200,6,0,10,0,0.344174313
200,7,0,12,0,0.347848967
200,8,0,14,0,0.232961517
200,9,0,16,0,0.190506461
200,10,0,18,0,0.17495848
200,11,0,20,0,0.162348576
201,1,0,1,0,0.375223894
201,2,0,2,0,0.686325485
201,3,0,4,0,0.797313488
201,4,0,6,0,0.797819223
201,5,0,8,0,0.509727751
201,6,0,10,0,0.479679022
201,7,0,12,0,0.456608342
201,8,0,14,0,0.459500975
201,9,0,16,0,0.368500277
201,10,0,18,0,0.343635641
201,11,0,20,0,0.312028936
202,1,0,1,0,0.320482175
202,2,0,2,0,0.61654615
202,3,0,4,0,0.730844012
202,4,0,6,0,0.707070955
202,5,0,8,0,0.63169724
202,6,0,10,0,0.585507083
202,7,0,12,0,0.488035076
202,8,0,14,0,0.465123907
202,9,0,16,0,0.351392558
202,10,0,18,0,0.368781859
202,11,0,20,0,0.316375267
203,1,0,1,0,0.47170864
203,2,0,2,0,0.748992922
203,3,0,4,0,0.733826113
203,4,0,6,0,0.624731404
203,5,0,8,0,0.535418428
203,6,0,10,0,0.51113026
203,7,0,12,0,0.458459891
203,8,0,14,0,0.511207557
203,9,0,16,0,0.323875314
203,10,0,18,0,0.370351906
203,11,0,20,0,0.295016268
204,1,0,1,0,0.538810786
204,2,0,2,0,0.696994027
204,3,0,4,0,0.758297869
204,4,0,6,0,0.639355819
204,5,0,8,0,0.621583489
204,6,0,10,0,0.646252643
204,7,0,12,0,0.558245598
204,8,0,14,0,0.387156775
204,9,0,16,0,0.398006658
204,10,0,18,0,0.421056633
204,11,0,20,0,0.304358827
205,1,0,1,0,0.204690929
205,2,0,2,0,0.618348369
205,3,0,4,0,0.386856747
205,4,0,6,0,0.468299673
205,5,0,8,0,0.479230268
205,6,0,10,0,0.345722804
205,7,0,12,0,0.335439024
205,8,0,14,0,0.28700212
205,9,0,16,0,0.268173416
205,10,0,18,0,0.213573912
205,11,0,20,0,0.191022848
206,1,0,1,0,0.382071692
206,2,0,2,0,0.523616652
206,3,0,4,0,0.429482053
206,4,0,6,0,0.386929574
206,5,0,8,0,0.365089949
206,6,0,10,0,0.405642148
206,7,0,12,0,0.310557844
206,8,0,14,0,0.376551686
206,9,0,16,0,0.228982503
206,10,0,18,0,0.249875871
206,11,0,20,0,0.223466411
207,1,0,1,0,0.381391501
207,2,0,2,0,0.688410245
207,3,0,4,0,0.543065819
207,4,0,6,0,0.627396061
207,5,0,8,0,0.389124625
207,6,0,10,0,0.421585041
207,7,0,12,0,0.395006976
207,8,0,14,0,0.327776155
207,9,0,16,0,0.225916078
207,10,0,18,0,0.304881126
207,11,0,20,0,0.253018939
208,1,0,1,0,0.37007368
208,2,0,2,0,0.600670876
208,3,0,4,0,0.599167163
208,4,0,6,0,0.679393967
208,5,0,8,0,0.683361829
208,6,0,10,0,0.489713203
208,7,0,12,0,0.449243419
208,8,0,14,0,0.490391725
208,9,0,16,0,0.415733149
208,10,0,18,0,0.393902786
208,11,0,20,0,0.347084844
209,1,0,1,0,0.614571165
209,2,0,2,0,0.87685626
209,3,0,4,0,0.834684714
209,4,0,6,0,0.776025726
209,5,0,8,0,0.60332916
209,6,0,10,0,0.607638074
209,7,0,12,0,0.519284607
209,8,0,14,0,0.488248191
209,9,0,16,0,0.426872343
209,10,0,18,0,0.369358258
209,11,0,20,0,0.290849647
210,1,0,1,0,0.413586087
210,2,0,2,0,0.776045152
210,3,0,4,0,0.792449488
210,4,0,6,0,0.532102998
210,5,0,8,0,0.55457269
210,6,0,10,0,0.480215059
210,7,0,12,0,0.455476656
210,8,0,14,0,0.366969833
210,9,0,16,0,0.329744816
210,10,0,18,0,0.327158742
210,11,0,20,0,0.257789066
211,1,0,1,0,0.46420074
211,2,0,2,0,0.883485671
211,3,0,4,0,0.810929074
211,4,0,6,0,0.83772143
211,5,0,8,0,0.684491755
211,6,0,10,0,0.514356901
211,7,0,12,0,0.601626459
211,8,0,14,0,0.688894727
211,9,0,16,0,0.455799612
211,10,0,18,0,0.530237597
211,11,0,20,0,0.43162979
212,1,0,1,0,0.367579637
212,2,0,2,0,0.758082309
212,3,0,4,0,0.658194013
212,4,0,6,0,0.423757508
212,5,0,8,0,0.37710638
212,6,0,10,0,0.36129265
212,7,0,12,0,0.339046928
212,8,0,14,0,0.316897079
212,9,0,16,0,0.323678665
212,10,0,18,0,0.280621973
212,11,0,20,0,0.234902722
213,1,0,1,0,0.343381223
213,2,0,2,0,0.453777052
213,3,0,4,0,0.46799437
213,4,0,6,0,0.494188454
213,5,0,8,0,0.404853531
213,6,0,10,0,0.350319228
213,7,0,12,0,0.338295439
213,8,0,14,0,0.219976829
213,9,0,16,0,0.216752906
213,10,0,18,0,0.194202751
213,11,0,20,0,0.221569087
214,1,0,1,0,0.309178332
214,2,0,2,0,0.599614588
214,3,0,4,0,0.516813136
214,4,0,6,0,0.474182615
214,5,0,8,0,0.381257983
214,6,0,10,0,0.301294202
214,7,0,12,0,0.393204978
214,8,0,14,0,0.233112924
214,9,0,16,0,0.257643044
214,10,0,18,0,0.247450089
214,11,0,20,0,0.219446179
215,1,0,1,0,0.390638111
215,2,0,2,0,0.713553264
215,3,0,4,0,0.528028385
215,4,0,6,0,0.526405219
215,5,0,8,0,0.432345706
215,6,0,10,0,0.389057161
215,7,0,12,0,0.380132733
215,8,0,14,0,0.497997228
215,9,0,16,0,0.320579052
215,10,0,18,0,0.261564809
215,11,0,20,0,0.244044448
216,1,0,1,0,0.455339233
216,2,0,2,0,0.73063523
216,3,0,4,0,0.445720402
216,4,0,6,0,0.600128912
216,5,0,8,0,0.54030512
216,6,0,10,0,0.522722017
216,7,0,12,0,0.385800008
216,8,0,14,0,0.325968269
216,9,0,16,0,0.386379133
216,10,0,18,0,0.28634426
216,11,0,20,0,0.341677295
217,1,0,1,0,0.39622435
217,2,0,2,0,0.62388971
217,3,0,4,0,0.546992336
217,4,0,6,0,0.46799022
217,5,0,8,0,0.416591533
217,6,0,10,0,0.383223931
217,7,0,12,0,0.395182647
217,8,0,14,0,0.322908384
217,9,0,16,0,0.306069384
217,10,0,18,0,0.298559131
217,11,0,20,0,0.26136346
218,1,0,1,0,0.445074685
218,2,0,2,0,0.876582862
218,3,0,4,0,0.764206758
218,4,0,6,0,0.563696273
218,5,0,8,0,0.63043761
218,6,0,10,0,0.539568728
218,7,0,12,0,0.411949663
218,8,0,14,0,0.444209264
218,9,0,16,0,0.358920941
218,10,0,18,0,0.373026227
218,11,0,20,0,0.391420102
219,1,0,1,0,0.445641912
219,2,0,2,0,0.798993457
219,3,0,4,0,0.843090067
219,4,0,6,0,0.674684513
219,5,0,8,0,0.761639404
219,6,0,10,0,0.742188101
219,7,0,12,0,0.482930594
219,8,0,14,0,0.449100585
219,9,0,16,0,0.492773032
219,10,0,18,0,0.424774341
219,11,0,20,0,0.371137625
220,1,0,1,0,0.446623907
220,2,0,2,0,0.695639111
220,3,0,4,0,0.663405253
220,4,0,6,0,0.612238589
220,5,0,8,0,0.439778554
220,6,0,10,0,0.639976206
220,7,0,12,0,0.478910899
220,8,0,14,0,0.400140003
220,9,0,16,0,0.266482598
220,10,0,18,0,0.299789024
220,11,0,20,0,0.308599559
221,1,0,1,0,0.325827764
221,2,0,2,0,0.515505742
221,3,0,4,0,0.53905425
221,4,0,6,0,0.394271796
221,5,0,8,0,0.357618083
221,6,0,10,0,0.33150516
221,7,0,12,0,0.367474767
221,8,0,14,0,0.322495027
221,9,0,16,0,0.288606559
221,10,0,18,0,0.25676602
221,11,0,20,0,0.192598194
222,1,0,1,0,0.505638727
222,2,0,2,0,0.913168005
222,3,0,4,0,0.737679334
222,4,0,6,0,0.827201854
222,5,0,8,0,0.60336742
222,6,0,10,0,0.608424763
222,7,0,12,0,0.630038577
222,8,0,14,0,0.444369745
222,9,0,16,0,0.484603142
222,10,0,18,0,0.379040417
222,11,0,20,0,0.328107498
223,1,0,1,0,0.446499035
223,2,0,2,0,0.716850818
223,3,0,4,0,0.58630304
223,4,0,6,0,0.527405535
223,5,0,8,0,0.538592849
223,6,0,10,0,0.491404576
223,7,0,12,0,0.441607061
223,8,0,14,0,0.286587176
223,9,0,16,0,0.332749128
223,10,0,18,0,0.313017797
223,11,0,20,0,0.390263155
224,1,0,1,0,0.334512738
224,2,0,2,0,0.558202951
224,3,0,4,0,0.589822097
224,4,0,6,0,0.404903052
224,5,0,8,0,0.450747452
224,6,0,10,0,0.320738336
224,7,0,12,0,0.328135257
224,8,0,14,0,0.352329743
224,9,0,16,0,0.265483037
224,10,0,18,0,0.263240952
224,11,0,20,0,0.265873379
225,1,0,1,0,0.374329574
225,2,0,2,0,0.835891318
225,3,0,4,0,0.804643145
225,4,0,6,0,0.672830603
225,5,0,8,0,0.71936155
225,6,0,10,0,0.611130722
225,7,0,12,0,0.469086051
225,8,0,14,0,0.408628912
225,9,0,16,0,0.482300574
225,10,0,18,0,0.345625072
225,11,0,20,0,0.269354768
226,1,0,1,0,0.37413025
226,2,0,2,0,0.736401337
226,3,0,4,0,0.916320091
226,4,0,6,0,0.674798492
226,5,0,8,0,0.609278319
226,6,0,10,0,0.444282169
226,7,0,12,0,0.433859755
226,8,0,14,0,0.411483856
226,9,0,16,0,0.28188676
226,10,0,18,0,0.283609055
226,11,0,20,0,0.256664767
227,1,0,1,0,0.526835707
227,2,0,2,0,0.652093644
227,3,0,4,0,0.627925324
227,4,0,6,0,0.54816485
227,5,0,8,0,0.549593781
227,6,0,10,0,0.539250714
227,7,0,12,0,0.474979082
227,8,0,14,0,0.441241282
227,9,0,16,0,0.412847755
227,10,0,18,0,0.362192063
227,11,0,20,0,0.256593486
228,1,0,1,0,0.426208956
228,2,0,2,0,0.674456475
228,3,0,4,0,0.580650087
228,4,0,6,0,0.557706767
228,5,0,8,0,0.477513166
228,6,0,10,0,0.425137287
228,7,0,12,0,0.450147026
228,8,0,14,0,0.370445418
228,9,0,16,0,0.370944977
228,10,0,18,0,0.302003486
228,11,0,20,0,0.226826405
229,1,0,1,0,0.435226827
229,2,0,2,0,0.874353812
229,3,0,4,0,0.880366398
229,4,0,6,0,0.783262414
229,5,0,8,0,0.640829794
229,6,0,10,0,0.694430914
229,7,0,12,0,0.578464737
229,8,0,14,0,0.616532037
229,9,0,16,0,0.473889373
229,10,0,18,0,0.455373314
229,11,0,20,0,0.40142717
230,1,0,1,0,0.397953565
230,2,0,2,0,0.829175244
230,3,0,4,0,0.720345448
230,4,0,6,0,0.724226197
230,5,0,8,0,0.76403808
230,6,0,10,0,0.546264616
230,7,0,12,0,0.542792734
230,8,0,14,0,0.483801157
230,9,0,16,0,0.398145235
230,10,0,18,0,0.412574897
230,11,0,20,0,0.314448557
231,1,0,1,0,0.464982851
231,2,0,2,0,0.641395917
231,3,0,4,0,0.679377531
231,4,0,6,0,0.613292513
231,5,0,8,0,0.59471996
231,6,0,10,0,0.620375649
231,7,0,12,0,0.420562099
231,8,0,14,0,0.497723155
231,9,0,16,0,0.340031319
231,10,0,18,0,0.340875975
231,11,0,20,0,0.301947996
232,1,0,1,0,0.487071397
232,2,0,2,0,0.816026332
232,3,0,4,0,0.711569907
232,4,0,6,0,0.748944194
232,5,0,8,0,0.567631625
232,6,0,10,0,0.528475239
232,7,0,12,0,0.632750841
232,8,0,14,0,0.452153977
232,9,0,16,0,0.368129847
232,10,0,18,0,0.322690826
232,11,0,20,0,0.303074648
233,1,0,1,0,0.373379666
233,2,0,2,0,0.561444936
233,3,0,4,0,0.573996413
233,4,0,6,0,0.500562504
233,5,0,8,0,0.543740534
233,6,0,10,0,0.405711442
233,7,0,12,0,0.255137082
233,8,0,14,0,0.333930956
233,9,0,16,0,0.281978782
233,10,0,18,0,0.307102861
233,11,0,20,0,0.249767968
234,1,0,1,0,0.401575503
234,2,0,2,0,0.789128497
234,3,0,4,0,0.588548622
234,4,0,6,0,0.571542774
234,5,0,8,0,0.499800261
234,6,0,10,0,0.427136602
234,7,0,12,0,0.572907794
234,8,0,14,0,0.40578925
234,9,0,16,0,0.370909855
234,10,0,18,0,0.419492244
234,11,0,20,0,0.240744068
235,1,0,1,0,0.472617841
235,2,0,2,0,0.668253742
235,3,0,4,0,0.547373445
235,4,0,6,0,0.394532073
235,5,0,8,0,0.404145204
235,6,0,10,0,0.301026869
235,7,0,12,0,0.297911969
235,8,0,14,0,0.228369329
235,9,0,16,0,0.245215219
235,10,0,18,0,0.189430219
235,11,0,20,0,0.173639368
236,1,0,1,0,0.371051513
236,2,0,2,0,0.581941021
236,3,0,4,0,0.553584146
236,4,0,6,0,0.392923268
236,5,0,8,0,0.301953485
236,6,0,10,0,0.343359665
236,7,0,12,0,0.37638683
236,8,0,14,0,0.363637745
236,9,0,16,0,0.278393144
236,10,0,18,0,0.263917155
236,11,0,20,0,0.194941169
237,1,0,1,0,0.417046412
237,2,0,2,0,0.867791275
237,3,0,4,0,0.877557304
237,4,0,6,0,0.966560806
237,5,0,8,0,0.801952829
237,6,0,10,0,0.689066588
237,7,0,12,0,0.758020654
237,8,0,14,0,0.583348971
237,9,0,16,0,0.511391003
237,10,0,18,0,0.566859712
237,11,0,20,0,0.396821766
238,1,0,1,0,0.468589763
238,2,0,2,0,0.819948482
238,3,0,4,0,0.687140376
238,4,0,6,0,0.603069931
238,5,0,8,0,0.438258574
238,6,0,10,0,0.391980479
238,7,0,12,0,0.410588291
238,8,0,14,0,0.270815412
238,9,0,16,0,0.275517945
238,10,0,18,0,0.25269701
238,11,0,20,0,0.265407719
239,1,0,1,0,0.492342173
239,2,0,2,0,0.759055954
239,3,0,4,0,0.8057333
239,4,0,6,0,0.657968428
239,5,0,8,0,0.611170617
239,6,0,10,0,0.534808143
239,7,0,12,0,0.740411518
239,8,0,14,0,0.447165886
239,9,0,16,0,0.471657247
239,10,0,18,0,0.393840806
239,11,0,20,0,0.334888314
240,1,0,1,0,0.387404857
240,2,0,2,0,0.693733428
240,3,0,4,0,0.659564068
240,4,0,6,0,0.551909695
240,5,0,8,0,0.682152278
240,6,0,10,0,0.568702673
240,7,0,12,0,0.56613166
240,8,0,14,0,0.374983621
240,9,0,16,0,0.369674036
240,10,0,18,0,0.328340592
240,11,0,20,0,0.28642362
241,1,0,1,0,0.473607937
241,2,0,2,0,0.587751698
241,3,0,4,0,0.544318141
241,4,0,6,0,0.570697743
241,5,0,8,0,0.61668568
241,6,0,10,0,0.363410818
241,7,0,12,0,0.437002733
241,8,0,14,0,0.483482281
241,9,0,16,0,0.401555002
241,10,0,18,0,0.323422524
241,11,0,20,0,0.228221566
242,1,0,1,0,0.403678871
242,2,0,2,0,0.504330336
242,3,0,4,0,0.47391807
242,4,0,6,0,0.403703685
242,5,0,8,0,0.326404073
242,6,0,10,0,0.320950279
242,7,0,12,0,0.300893923
242,8,0,14,0,0.265671125
242,9,0,16,0,0.249075577
242,10,0,18,0,0.206118902
242,11,0,20,0,0.185683779
243,1,0,1,0,0.490677994
243,2,0,2,0,0.57596234
243,3,0,4,0,0.488227746
243,4,0,6,0,0.450323998
243,5,0,8,0,0.384284717
243,6,0,10,0,0.380877349
243,7,0,12,0,0.388332864
243,8,0,14,0,0.358036817
243,9,0,16,0,0.279681846
243,10,0,18,0,0.220243468
243,11,0,20,0,0.176735427
244,1,0,1,0,0.490250517
244,2,0,2,0,0.620477271
244,3,0,4,0,0.553826673
244,4,0,6,0,0.692620511
244,5,0,8,0,0.641178346
244,6,0,10,0,0.653786389
244,7,0,12,0,0.551552787
244,8,0,14,0,0.411548897
244,9,0,16,0,0.458632987
244,10,0,18,0,0.431196759
244,11,0,20,0,0.34026353
245,1,0,1,0,0.442851627
245,2,0,2,0,0.71990259
245,3,0,4,0,0.647779583
245,4,0,6,0,0.590529702
245,5,0,8,0,0.559916369
245,6,0,10,0,0.519950479
245,7,0,12,0,0.52316899
245,8,0,14,0,0.431083763
245,9,0,16,0,0.395679297
245,10,0,18,0,0.406937659
245,11,0,20,0,0.353337216
246,1,0,1,0,0.334944656
246,2,0,2,0,0.700659835
246,3,0,4,0,0.632148386
246,4,0,6,0,0.579225716
246,5,0,8,0,0.579687161
246,6,0,10,0,0.462897282
246,7,0,12,0,0.351262911
246,8,0,14,0,0.364233235
246,9,0,16,0,0.254229184
246,10,0,18,0,0.283989915
246,11,0,20,0,0.269042097
247,1,0,1,0,0.392993563
247,2,0,2,0,0.645676264
247,3,0,4,0,0.672694079
247,4,0,6,0,0.655804996
247,5,0,8,0,0.54527455
247,6,0,10,0,0.505821494
247,7,0,12,0,0.461369156
247,8,0,14,0,0.602971695
247,9,0,16,0,0.440364337
247,10,0,18,0,0.420990993
247,11,0,20,0,0.366445445
248,1,0,1,0,0.452670291
248,2,0,2,0,0.630420442
248,3,0,4,0,0.577649865
248,4,0,6,0,0.498679442
248,5,0,8,0,0.560808811
248,6,0,10,0,0.444764698
248,7,0,12,0,0.422980206
248,8,0,14,0,0.370153402
248,9,0,16,0,0.369889189
248,10,0,18,0,0.246917723
248,11,0,20,0,0.239819828
249,1,0,1,0,0.363683964
249,2,0,2,0,0.758292518
249,3,0,4,0,0.938617991
249,4,0,6,0,0.549343389
249,5,0,8,0,0.642977342
249,6,0,10,0,0.725891457
249,7,0,12,0,0.555762509
249,8,0,14,0,0.460213662
249,9,0,16,0,0.447690693
249,10,0,18,0,0.413331993
249,11,0,20,0,0.44861153
250,1,0,1,0,0.506398417
250,2,0,2,0,0.718525565
250,3,0,4,0,0.646633665
250,4,0,6,0,0.581401592
250,5,0,8,0,0.528396436
250,6,0,10,0,0.470834732
250,7,0,12,0,0.403331102
250,8,0,14,0,0.324702711
250,9,0,16,0,0.350402825
250,10,0,18,0,0.299905381
250,11,0,20,0,0.267197534
251,1,0,1,0,0.425881861
251,2,0,2,0,0.602418231
251,3,0,4,0,0.838086673
251,4,0,6,0,0.594479672
251,5,0,8,0,0.559431499
251,6,0,10,0,0.598357625
251,7,0,12,0,0.502903775
251,8,0,14,0,0.395278883
251,9,0,16,0,0.464835025
251,10,0,18,0,0.39318967
251,11,0,20,0,0.334233215
252,1,0,1,0,0.493438811
252,2,0,2,0,0.899786907
252,3,0,4,0,0.778961171
252,4,0,6,0,0.665094746
252,5,0,8,0,0.671213154
252,6,0,10,0,0.595663416
252,7,0,12,0,0.568647263
252,8,0,14,0,0.445322016
252,9,0,16,0,0.438761486
252,10,0,18,0,0.483446791
252,11,0,20,0,0.389039009
253,1,0,1,0,0.422305143
253,2,0,2,0,0.729361039
253,3,0,4,0,0.772367571
253,4,0,6,0,0.642145965
253,5,0,8,0,0.538231792
253,6,0,10,0,0.630787341
253,7,0,12,0,0.538022678
253,8,0,14,0,0.373698337
253,9,0,16,0,0.366740856
253,10,0,18,0,0.350510245
253,11,0,20,0,0.252862627
254,1,0,1,0,0.382315503
254,2,0,2,0,0.999555324
254,3,0,4,0,0.737713039
254,4,0,6,0,0.706347019
254,5,0,8,0,0.71465612
254,6,0,10,0,0.514207752
254,7,0,12,0,0.595934325
254,8,0,14,0,0.507668475
254,9,0,16,0,0.433190443
254,10,0,18,0,0.435690178
254,11,0,20,0,0.361770267
255,1,0,1,0,0.367808528
255,2,0,2,0,0.629283514
255,3,0,4,0,0.598846992
255,4,0,6,0,0.534046318
255,5,0,8,0,0.439827748
255,6,0,10,0,0.488816167
255,7,0,12,0,0.366514602
255,8,0,14,0,0.292143056
255,9,0,16,0,0.302753365
255,10,0,18,0,0.308416914
255,11,0,20,0,0.261826815
256,1,0,1,0,0.542272215
256,2,0,2,0,0.756089721
256,3,0,4,0,0.733703411
256,4,0,6,0,0.735172087
256,5,0,8,0,0.578432029
256,6,0,10,0,0.585916395
256,7,0,12,0,0.530429869
256,8,0,14,0,0.449274754
256,9,0,16,0,0.409634044
256,10,0,18,0,0.389019403
256,11,0,20,0,0.474779034
257,1,0,1,0,0.447237779
257,2,0,2,0,0.613704573
257,3,0,4,0,0.408089411
257,4,0,6,0,0.399822747
257,5,0,8,0,0.428354797
257,6,0,10,0,0.330297714
257,7,0,12,0,0.371230442
257,8,0,14,0,0.236592088
257,9,0,16,0,0.274712611
257,10,0,18,0,0.201093131
257,11,0,20,0,0.209504962
258,1,0,1,0,0.390705921
258,2,0,2,0,0.900468956
258,3,0,4,0,0.703056433
258,4,0,6,0,0.679746552
258,5,0,8,0,0.649465034
258,6,0,10,0,0.554501745
258,7,0,12,0,0.620885991
258,8,0,14,0,0.496813178
258,9,0,16,0,0.398457279
258,10,0,18,0,0.404988722
258,11,0,20,0,0.470698459
259,1,0,1,0,0.476230296
259,2,0,2,0,0.811743382
259,3,0,4,0,0.644050239
259,4,0,6,0,0.733779199
259,5,0,8,0,0.553359256
259,6,0,10,0,0.46771555
259,7,0,12,0,0.479821511
259,8,0,14,0,0.381504322
259,9,0,16,0,0.385218672
259,10,0,18,0,0.339808825
259,11,0,20,0,0.238835358
260,1,0,1,0,0.433545158
260,2,0,2,0,0.67958454
260,3,0,4,0,0.606141193
260,4,0,6,0,0.598519592
260,5,0,8,0,0.584941547
260,6,0,10,0,0.516008124
260,7,0,12,0,0.485207385
260,8,0,14,0,0.408060573
260,9,0,16,0,0.442613704
260,10,0,18,0,0.324670157
260,11,0,20,0,0.307365775
261,1,0,1,0,0.297150698
261,2,0,2,0,0.66287099
261,3,0,4,0,0.658025829
261,4,0,6,0,0.56096082
261,5,0,8,0,0.4129238
261,6,0,10,0,0.452738142
261,7,0,12,0,0.457708087
261,8,0,14,0,0.35396034
261,9,0,16,0,0.360289983
261,10,0,18,0,0.317030106
261,11,0,20,0,0.294137889
262,1,0,1,0,0.414664917
262,2,0,2,0,0.772033849
262,3,0,4,0,0.596654149
262,4,0,6,0,0.674555864
262,5,0,8,0,0.501811754
262,6,0,10,0,0.470753594
262,7,0,12,0,0.453640667
262,8,0,14,0,0.315338801
262,9,0,16,0,0.341686809
262,10,0,18,0,0.323686863
262,11,0,20,0,0.238024217
263,1,0,1,0,0.511137021
263,2,0,2,0,0.847359654
263,3,0,4,0,1.036378663
263,4,0,6,0,0.871973099
263,5,0,8,0,0.777928845
263,6,0,10,0,0.827169965
263,7,0,12,0,0.713322398
263,8,0,14,0,0.675160074
263,9,0,16,0,0.601924554
263,10,0,18,0,0.501436829
263,11,0,20,0,0.465764071
264,1,0,1,0,0.480341557
264,2,0,2,0,1.054429437
264,3,0,4,0,0.875515948
264,4,0,6,0,0.66300638
264,5,0,8,0,0.626870452
264,6,0,10,0,0.54027296
264,7,0,12,0,0.604731398
264,8,0,14,0,0.450367529
264,9,0,16,0,0.467324925
264,10,0,18,0,0.424512843
264,11,0,20,0,0.447411804
265,1,0,1,0,0.592012285
265,2,0,2,0,0.865092001
265,3,0,4,0,0.952214797
265,4,0,6,0,0.786867818
265,5,0,8,0,0.6777714
265,6,0,10,0,0.596302778
265,7,0,12,0,0.578540126
265,8,0,14,0,0.488346085
265,9,0,16,0,0.465403682
265,10,0,18,0,0.41583817
265,11,0,20,0,0.370967341
266,1,0,1,0,0.36667406
266,2,0,2,0,0.745134948
266,3,0,4,0,0.744581625
266,4,0,6,0,0.544033841
266,5,0,8,0,0.562537149
266,6,0,10,0,0.557263394
266,7,0,12,0,0.551240442
266,8,0,14,0,0.401891776
266,9,0,16,0,0.379765524
266,10,0,18,0,0.341076586
266,11,0,20,0,0.338623865
267,1,0,1,0,0.373034224
267,2,0,2,0,0.72114671
267,3,0,4,0,0.610263857
267,4,0,6,0,0.603188042
267,5,0,8,0,0.458758874
267,6,0,10,0,0.397031262
267,7,0,12,0,0.521874335
267,8,0,14,0,0.400015479
267,9,0,16,0,0.381645986
267,10,0,18,0,0.312855684
267,11,0,20,0,0.285488211
268,1,0,1,0,0.413368819
268,2,0,2,0,0.759520069
268,3,0,4,0,0.903228419
268,4,0,6,0,0.676064045
268,5,0,8,0,0.690911584
